Date,Day,Time,Hour,Booking_ID,Booking_Status,Cancel_Reason,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Booking_Value,Ride_Distance,Driver_Rating,Customer_Rating,
24-05-24,Friday,7:39:00 AM,7,CNR8516392891,Completed,,CID214348,Prime Sedan,Shivajinagar,Kadugodi,365,36,5,5,
21-05-24,Tuesday,11:59:00 AM,11,CNR5043217856,Completed,,CID298396,Auto,Sarjapur Road,Chamarajpet,752,0,4.6,4.5,
05-05-24,Sunday,7:16:00 AM,7,CNR7829903493,Completed,,CID459892,eBike,Indiranagar,Kammanahalli,531,0,4,4,
07-05-24,Tuesday,6:01:00 AM,6,CNR4290294193,Cancelled,Driver Cancelled,CID451045,Auto,Richmond Town,Sahakar Nagar,111,0,,,
23-05-24,Thursday,11:39:00 AM,11,CNR4330381266,Completed,,CID215319,Auto,Banashankari,Rajarajeshwari Nagar,216,5,4.9,4.9,
02-05-24,Thursday,6:48:00 PM,18,CNR6146948780,Cancelled,Driver Cancelled,CID988392,eBike,Bannerghatta Road,Kammanahalli,147,39,,,
15-05-24,Wednesday,7:11:00 AM,7,CNR4211386643,Completed,,CID351096,eBike,RT Nagar,HSR Layout,433,0,3.6,4.4,
14-05-24,Tuesday,8:55:00 AM,8,CNR5828080027,Completed,,CID562246,Prime Plus,Sarjapur Road,Banashankari,664,24,4.2,4.5,
13-05-24,Monday,11:05:00 AM,11,CNR5043719137,Cancelled,Driver Unavailable,CID638458,Mini,Banashankari,Kammanahalli,159,40,,,
20-05-24,Monday,12:54:00 AM,0,CNR2332223815,Cancelled,Customer Cancelled,CID557188,Mini,Whitefield,Ramamurthy Nagar,556,27,,,
27-05-24,Monday,8:22:00 AM,8,CNR5863244684,Incomplete,,CID798517,eBike,Hebbal,HSR Layout,184,2,,,
04-05-24,Saturday,4:00:00 PM,16,CNR2051641681,Completed,,CID776786,Auto,Ulsoor,Kadugodi,295,6,3.6,4.8,
25-05-24,Saturday,12:42:00 PM,12,CNR6963252366,Completed,,CID565564,Bike,Yeshwanthpur,Kadugodi,794,25,4.8,4.2,
06-05-24,Monday,9:02:00 AM,9,CNR6561084640,Completed,,CID983895,Bike,Kengeri,Magadi Road,330,27,4.5,4.9,
12-05-24,Sunday,8:51:00 PM,20,CNR8606343558,Completed,,CID193075,Bike,Kadugodi,Yeshwanthpur,187,34,3.9,4.9,
15-05-24,Wednesday,2:20:00 AM,2,CNR6129451090,Cancelled,Driver Unavailable,CID579290,Prime Sedan,Shantinagar,Bannerghatta Road,487,9,,,
20-05-24,Monday,9:57:00 AM,9,CNR8991153488,Completed,,CID563608,eBike,Vijayanagar,Kadugodi,426,0,4.3,4.5,
14-05-24,Tuesday,10:28:00 AM,10,CNR3555127202,Completed,,CID334563,Auto,Koramangala,Varthur,229,15,4.1,4.2,
20-05-24,Monday,8:01:00 AM,8,CNR2478670622,Completed,,CID381271,Prime Plus,Hennur,Hosur Road,445,48,4.4,4.9,
14-05-24,Tuesday,4:23:00 PM,16,CNR2637746164,Completed,,CID131513,Auto,Hebbal,Majestic,134,8,3.7,4,
27-05-24,Monday,2:31:00 PM,14,CNR1098685369,Incomplete,,CID366678,Auto,Basavanagudi,Nagarbhavi,119,9,,,
22-05-24,Wednesday,10:35:00 PM,22,CNR3013333422,Completed,,CID377403,eBike,Kadugodi,Hennur,214,0,4.4,3.8,
21-05-24,Tuesday,9:16:00 AM,9,CNR6731320458,Cancelled,Driver Unavailable,CID470881,Prime Sedan,Hosur Road,Koramangala,113,14,,,
18-05-24,Saturday,9:41:00 AM,9,CNR1523677800,Completed,,CID967088,Prime SUV,Ramamurthy Nagar,Kammanahalli,362,0,4.4,4.3,
01-05-24,Wednesday,2:51:00 AM,2,CNR5683291566,Completed,,CID221217,Prime SUV,Sahakar Nagar,Indiranagar,545,6,4.3,3.9,
22-05-24,Wednesday,11:05:00 AM,11,CNR9411398805,Completed,,CID416695,Prime Plus,Padmanabhanagar,RT Nagar,498,11,4.5,4.7,
03-05-24,Friday,7:23:00 PM,19,CNR7845975089,Completed,,CID221620,Bike,RT Nagar,Ulsoor,117,0,4.6,4.4,
06-05-24,Monday,8:53:00 AM,8,CNR3855977560,Completed,,CID634914,Prime Sedan,Hulimavu,Richmond Town,230,0,4.5,4,
31-05-24,Friday,3:44:00 PM,15,CNR6774178719,Completed,,CID902361,eBike,KR Puram,Marathahalli,304,28,4,3.8,
11-05-24,Saturday,4:30:00 PM,16,CNR4046969463,Completed,,CID788327,Prime Plus,Koramangala,Devanahalli,318,0,4,4.7,
19-05-24,Sunday,7:04:00 PM,19,CNR4475747544,Cancelled,Driver Unavailable,CID337010,Prime Sedan,Chickpet,Langford Town,130,18,,,
21-05-24,Tuesday,11:30:00 AM,11,CNR5165798104,Incomplete,,CID831932,Bike,Bannerghatta Road,Koramangala,419,12,,,
18-05-24,Saturday,4:42:00 PM,16,CNR4392965412,Completed,,CID966732,Prime SUV,Kammanahalli,Richmond Town,399,0,4.6,4.3,
30-05-24,Thursday,11:48:00 AM,11,CNR1167401662,Cancelled,Driver Unavailable,CID981323,Mini,JP Nagar,Hulimavu,2900,0,,,
06-05-24,Monday,9:02:00 AM,9,CNR2822610940,Completed,,CID301559,Bike,Mysore Road,Yelahanka,121,31,4.5,5,
30-05-24,Thursday,6:41:00 PM,18,CNR6691577601,Cancelled,Driver Cancelled,CID983207,Prime Sedan,MG Road,RT Nagar,107,27,,,
18-05-24,Saturday,6:06:00 AM,6,CNR9445908039,Completed,,CID921864,Mini,Hosur Road,Banashankari,424,0,4.7,4.8,
12-05-24,Sunday,4:47:00 AM,4,CNR3423157511,Cancelled,Customer Cancelled,CID704228,Bike,Electronic City,Nagarbhavi,307,0,,,
19-05-24,Sunday,1:02:00 AM,1,CNR1324239592,Completed,,CID647625,eBike,KR Puram,Kammanahalli,583,40,3.5,4.9,
04-05-24,Saturday,8:17:00 AM,8,CNR8086928686,Completed,,CID506037,Mini,Nagarbhavi,MG Road,325,0,4.9,3.9,
25-05-24,Saturday,12:17:00 AM,0,CNR3412387949,Cancelled,Driver Cancelled,CID786300,Prime Sedan,Majestic,Hulimavu,216,33,,,
03-05-24,Friday,9:58:00 AM,9,CNR9728294566,Completed,,CID444964,Mini,Indiranagar,Whitefield,337,0,3.6,4.8,
07-05-24,Tuesday,10:22:00 PM,22,CNR3797886537,Cancelled,Driver Unavailable,CID692922,Prime SUV,KR Puram,Yeshwanthpur,373,26,,,
28-05-24,Tuesday,5:29:00 PM,17,CNR2918335042,Completed,,CID267651,Bike,Magadi Road,Vijayanagar,121,0,4.7,4.3,
03-05-24,Friday,3:48:00 AM,3,CNR7683288053,Completed,,CID472301,Prime Plus,Vijayanagar,KR Puram,584,18,3.8,4.3,
19-05-24,Sunday,9:42:00 PM,21,CNR7308621555,Cancelled,Driver Cancelled,CID255257,Mini,Sahakar Nagar,Whitefield,372,0,,,
04-05-24,Saturday,5:42:00 PM,17,CNR6893200456,Cancelled,Customer Cancelled,CID590573,Prime SUV,Whitefield,Rajarajeshwari Nagar,482,0,,,
03-05-24,Friday,7:02:00 PM,19,CNR8506315424,Cancelled,Driver Cancelled,CID384102,Mini,Hosur Road,Peenya,169,0,,,
19-05-24,Sunday,2:45:00 PM,14,CNR6289456005,Completed,,CID341767,Bike,Malleshwaram,Malleshwaram,655,0,4.2,4.3,
01-05-24,Wednesday,8:02:00 PM,20,CNR3652386033,Cancelled,Driver Unavailable,CID718764,Bike,Jayanagar,MG Road,398,4,,,
30-05-24,Thursday,8:33:00 PM,20,CNR7500140086,Cancelled,Driver Cancelled,CID711398,Prime SUV,Langford Town,Tumkur Road,198,2,,,
14-05-24,Tuesday,10:39:00 AM,10,CNR9206491878,Completed,,CID219381,Prime Sedan,Rajajinagar,Padmanabhanagar,482,0,4.5,4.4,
13-05-24,Monday,7:06:00 AM,7,CNR1508971604,Cancelled,Driver Unavailable,CID902685,Prime Sedan,Hebbal,BTM Layout,305,23,,,
21-05-24,Tuesday,5:52:00 AM,5,CNR4004898445,Completed,,CID501660,Mini,Peenya,Padmanabhanagar,294,0,3.7,4.3,
05-05-24,Sunday,7:43:00 AM,7,CNR8826275068,Cancelled,Customer Cancelled,CID257693,Prime Sedan,Richmond Town,Tumkur Road,161,5,,,
26-05-24,Sunday,10:17:00 AM,10,CNR9942066704,Completed,,CID908062,Prime Sedan,Yelahanka,Sarjapur Road,404,0,4.9,5,
09-05-24,Thursday,5:27:00 PM,17,CNR2361275900,Completed,,CID429569,Auto,Magadi Road,Peenya,169,12,4.8,4.6,
06-05-24,Monday,7:35:00 AM,7,CNR4419040819,Completed,,CID644474,Bike,Kengeri,Devanahalli,501,49,4.3,4.6,
06-05-24,Monday,7:02:00 AM,7,CNR1911058132,Completed,,CID309575,Mini,Mysore Road,Hosur Road,101,1,4.5,4.2,
12-05-24,Sunday,7:10:00 AM,7,CNR8926984331,Completed,,CID860681,Auto,Kengeri,Shantinagar,192,15,4.1,4.2,
24-05-24,Friday,3:33:00 PM,15,CNR2191224963,Completed,,CID702491,Mini,Koramangala,Varthur,393,0,4.6,4.4,
23-05-24,Thursday,10:09:00 AM,10,CNR6024993831,Completed,,CID689882,eBike,Cox Town,Kadugodi,414,0,3.6,4.3,
09-05-24,Thursday,12:04:00 PM,12,CNR3704418934,Cancelled,Driver Cancelled,CID679996,Bike,Yeshwanthpur,Malleshwaram,1816,0,,,
30-05-24,Thursday,11:37:00 AM,11,CNR6259704301,Completed,,CID228411,Prime Sedan,Jayanagar,HSR Layout,366,28,4.2,4.3,
07-05-24,Tuesday,8:20:00 AM,8,CNR4588889454,Completed,,CID955141,Prime SUV,Rajarajeshwari Nagar,Cox Town,417,0,4,4.2,
28-05-24,Tuesday,7:57:00 PM,19,CNR9102117353,Cancelled,Customer Cancelled,CID226904,Prime Plus,Cox Town,Magadi Road,2884,48,,,
04-05-24,Saturday,3:07:00 PM,15,CNR9855871509,Completed,,CID750118,Prime Sedan,RT Nagar,Mysore Road,371,0,3.8,4.4,
28-05-24,Tuesday,2:21:00 AM,2,CNR6491202733,Cancelled,Driver Unavailable,CID188757,Mini,Magadi Road,Cox Town,175,2,,,
19-05-24,Sunday,6:08:00 AM,6,CNR1767970743,Completed,,CID989298,Bike,Peenya,Rajarajeshwari Nagar,494,28,3.6,4.6,
15-05-24,Wednesday,11:40:00 AM,11,CNR6136026561,Cancelled,Driver Cancelled,CID233895,eBike,HSR Layout,Bellandur,441,27,,,
11-05-24,Saturday,7:46:00 AM,7,CNR7642653871,Cancelled,Customer Cancelled,CID877855,Prime Sedan,Banashankari,Sarjapur Road,471,23,,,
20-05-24,Monday,11:02:00 AM,11,CNR8369636566,Cancelled,Driver Cancelled,CID718559,Prime Plus,Indiranagar,Yelahanka,389,14,,,
16-05-24,Thursday,11:23:00 AM,11,CNR8073437118,Cancelled,Driver Cancelled,CID580478,eBike,Hennur,Langford Town,202,0,,,
13-05-24,Monday,6:38:00 PM,18,CNR5116585243,Cancelled,Customer Cancelled,CID847377,Auto,Tumkur Road,Ulsoor,253,0,,,
08-05-24,Wednesday,1:18:00 AM,1,CNR9699923253,Completed,,CID398168,Prime SUV,Indiranagar,Basavanagudi,882,43,3.7,4.5,
05-05-24,Sunday,5:24:00 PM,17,CNR1201589640,Completed,,CID539191,Prime Sedan,Banashankari,Cox Town,176,0,4.2,4.4,
14-05-24,Tuesday,7:14:00 AM,7,CNR1689403754,Completed,,CID515450,Mini,Devanahalli,Hosur Road,417,24,3.6,4.1,
26-05-24,Sunday,7:52:00 AM,7,CNR1501229480,Completed,,CID323779,Mini,Banashankari,Richmond Town,130,41,3.8,4.6,
14-05-24,Tuesday,4:23:00 PM,16,CNR8602417067,Cancelled,Customer Cancelled,CID771701,Prime SUV,Cox Town,Basavanagudi,235,17,,,
06-05-24,Monday,10:44:00 AM,10,CNR5180944150,Completed,,CID200875,Prime Sedan,Magadi Road,Bannerghatta Road,325,21,4.2,4.7,
10-05-24,Friday,6:39:00 AM,6,CNR5569548787,Completed,,CID141634,Prime Plus,Banashankari,Shivajinagar,290,22,3.8,4.8,
17-05-24,Friday,10:04:00 AM,10,CNR2826030097,Cancelled,Driver Cancelled,CID786912,Bike,Koramangala,Mysore Road,131,20,,,
19-05-24,Sunday,7:41:00 AM,7,CNR4887495881,Completed,,CID916150,Prime SUV,Chamarajpet,Ramamurthy Nagar,148,0,4.8,4,
15-05-24,Wednesday,3:35:00 PM,15,CNR4946474476,Completed,,CID605609,Bike,Chamarajpet,BTM Layout,463,0,4.7,4.6,
14-05-24,Tuesday,12:37:00 PM,12,CNR5414099759,Cancelled,Driver Unavailable,CID387411,Prime Sedan,Rajajinagar,Ramamurthy Nagar,339,17,,,
31-05-24,Friday,9:03:00 PM,21,CNR2568139914,Completed,,CID878056,Prime SUV,Whitefield,RT Nagar,314,0,3.5,4.7,
01-05-24,Wednesday,1:00:00 AM,1,CNR8892975500,Completed,,CID485817,Bike,Rajarajeshwari Nagar,Sahakar Nagar,512,48,4.5,4.7,
26-05-24,Sunday,7:07:00 AM,7,CNR7552726236,Cancelled,Customer Cancelled,CID398384,Prime Plus,Magadi Road,Chickpet,443,0,,,
27-05-24,Monday,5:52:00 AM,5,CNR1200026621,Completed,,CID233911,Prime SUV,Chickpet,Tumkur Road,1467,32,4.2,4.9,
06-05-24,Monday,11:17:00 AM,11,CNR4187447284,Cancelled,Driver Unavailable,CID657255,Prime SUV,Ramamurthy Nagar,RT Nagar,353,0,,,
31-05-24,Friday,8:12:00 AM,8,CNR3659491874,Completed,,CID573670,Auto,KR Puram,Bannerghatta Road,444,1,4.9,4.6,
31-05-24,Friday,9:01:00 AM,9,CNR3623533429,Cancelled,Driver Cancelled,CID447644,Prime Plus,Basavanagudi,Yeshwanthpur,476,23,,,
12-05-24,Sunday,12:02:00 AM,0,CNR3824632577,Completed,,CID713810,Bike,Sahakar Nagar,Koramangala,142,0,4.9,3.9,
10-05-24,Friday,2:05:00 AM,2,CNR2817233926,Completed,,CID620466,eBike,Kengeri,Koramangala,471,26,4.4,4.8,
27-05-24,Monday,7:48:00 PM,19,CNR2091398962,Completed,,CID935203,eBike,Bannerghatta Road,Indiranagar,382,21,5,4,
13-05-24,Monday,8:28:00 AM,8,CNR5220085842,Completed,,CID775449,Prime Sedan,Rajajinagar,Bellandur,401,0,3.9,4,
05-05-24,Sunday,8:53:00 AM,8,CNR9795770576,Completed,,CID518512,Auto,Yelahanka,Basavanagudi,148,18,4,4.1,
29-05-24,Wednesday,11:45:00 AM,11,CNR4627809411,Cancelled,Driver Cancelled,CID463284,Auto,Shivajinagar,Electronic City,204,11,,,
01-05-24,Wednesday,9:37:00 PM,21,CNR4003939102,Completed,,CID193230,Mini,Varthur,Tumkur Road,666,9,4.3,4.3,
06-05-24,Monday,9:33:00 AM,9,CNR1308261538,Incomplete,,CID605780,eBike,Richmond Town,Rajarajeshwari Nagar,425,5,,,
27-05-24,Monday,1:03:00 PM,13,CNR1556710084,Cancelled,Driver Cancelled,CID201508,Prime Sedan,RT Nagar,JP Nagar,172,41,,,
17-05-24,Friday,12:04:00 PM,12,CNR4639016703,Completed,,CID649293,Prime Plus,Langford Town,Nagarbhavi,398,35,3.9,4.9,
02-05-24,Thursday,9:27:00 PM,21,CNR3136156514,Cancelled,Driver Cancelled,CID270149,Prime Plus,Indiranagar,Sarjapur Road,741,0,,,
11-05-24,Saturday,11:53:00 AM,11,CNR6635680436,Completed,,CID740522,Prime Plus,Devanahalli,Jayanagar,446,0,4.9,4.3,
11-05-24,Saturday,7:55:00 AM,7,CNR6522259243,Cancelled,Driver Cancelled,CID499536,Prime Sedan,Tumkur Road,Chamarajpet,315,0,,,
09-05-24,Thursday,10:50:00 PM,22,CNR9257492650,Cancelled,Driver Cancelled,CID288060,Bike,MG Road,Shantinagar,470,38,,,
29-05-24,Wednesday,12:37:00 PM,12,CNR9054081319,Completed,,CID723227,Auto,JP Nagar,Bannerghatta Road,106,7,4.8,4.3,
04-05-24,Saturday,7:53:00 AM,7,CNR3186546295,Cancelled,Driver Unavailable,CID529533,Prime Plus,Koramangala,Bannerghatta Road,1468,31,,,
25-05-24,Saturday,11:29:00 AM,11,CNR5237090288,Cancelled,Driver Cancelled,CID422022,Prime SUV,Kadugodi,Jayanagar,408,0,,,
02-05-24,Thursday,7:41:00 AM,7,CNR9526078867,Cancelled,Customer Cancelled,CID900085,eBike,HSR Layout,Hulimavu,1805,4,,,
10-05-24,Friday,11:38:00 PM,23,CNR2055496400,Completed,,CID734557,Auto,Mysore Road,Sahakar Nagar,2925,0,4.4,3.9,
24-05-24,Friday,9:07:00 PM,21,CNR1352748737,Cancelled,Driver Cancelled,CID392228,Prime Sedan,Hebbal,Frazer Town,1048,0,,,
15-05-24,Wednesday,7:41:00 AM,7,CNR8505998754,Cancelled,Customer Cancelled,CID393226,Mini,Marathahalli,Shivajinagar,360,1,,,
24-05-24,Friday,2:05:00 PM,14,CNR3848737052,Completed,,CID999015,Mini,Varthur,Kengeri,341,0,4.8,4.7,
29-05-24,Wednesday,6:46:00 AM,6,CNR3022399674,Completed,,CID791723,eBike,Sarjapur Road,Peenya,310,2,5,3.8,
22-05-24,Wednesday,4:39:00 PM,16,CNR4201304521,Completed,,CID207572,eBike,Kammanahalli,Frazer Town,1289,3,3.8,4.4,
08-05-24,Wednesday,4:08:00 PM,16,CNR9511092010,Cancelled,Driver Cancelled,CID643112,Mini,Majestic,KR Puram,1540,12,,,
28-05-24,Tuesday,12:04:00 PM,12,CNR8110334234,Completed,,CID107282,Prime Plus,MG Road,Hennur,745,3,4.4,5,
27-05-24,Monday,2:33:00 AM,2,CNR1820951934,Completed,,CID228355,Prime SUV,Kammanahalli,Hosur Road,459,0,4.1,4.1,
14-05-24,Tuesday,7:02:00 PM,19,CNR3295449162,Incomplete,,CID182011,Prime SUV,Indiranagar,JP Nagar,313,38,,,
31-05-24,Friday,1:05:00 PM,13,CNR8642502474,Completed,,CID252880,Prime Sedan,Hebbal,Koramangala,130,0,4.3,5,
07-05-24,Tuesday,1:54:00 PM,13,CNR9405769135,Completed,,CID841846,eBike,Peenya,Padmanabhanagar,517,14,4.2,4.7,
04-05-24,Saturday,9:00:00 AM,9,CNR2179333461,Cancelled,Driver Unavailable,CID159326,Bike,Nagarbhavi,Vijayanagar,332,31,,,
07-05-24,Tuesday,8:37:00 AM,8,CNR7446430391,Completed,,CID220370,eBike,Mysore Road,Marathahalli,496,40,4.9,4.1,
09-05-24,Thursday,7:35:00 AM,7,CNR2050487810,Completed,,CID376747,Prime SUV,Kengeri,Mysore Road,145,0,4.3,4.2,
07-05-24,Tuesday,3:46:00 PM,15,CNR9970948492,Cancelled,Customer Cancelled,CID758267,Prime Sedan,Kammanahalli,Sahakar Nagar,229,7,,,
08-05-24,Wednesday,12:03:00 PM,12,CNR3011053515,Cancelled,Customer Cancelled,CID131209,Bike,Rajajinagar,JP Nagar,470,0,,,
08-05-24,Wednesday,10:23:00 PM,22,CNR4591666574,Completed,,CID229257,eBike,Ulsoor,Kengeri,278,48,4.6,4.8,
20-05-24,Monday,3:37:00 PM,15,CNR1610148184,Completed,,CID131708,Mini,Sahakar Nagar,Kammanahalli,790,16,4.5,4.6,
14-05-24,Tuesday,7:27:00 PM,19,CNR4526799105,Completed,,CID880836,Prime SUV,Cox Town,Rajajinagar,941,0,3.8,4.9,
23-05-24,Thursday,10:52:00 PM,22,CNR7697944209,Completed,,CID199182,Auto,Jayanagar,Shivajinagar,2801,0,4.7,4.8,
01-05-24,Wednesday,9:18:00 AM,9,CNR7154043084,Cancelled,Driver Unavailable,CID391013,Auto,Marathahalli,Indiranagar,525,11,,,
25-05-24,Saturday,6:22:00 AM,6,CNR9283642129,Completed,,CID276282,Prime SUV,RT Nagar,RT Nagar,433,0,4.4,4.1,
01-05-24,Wednesday,3:41:00 PM,15,CNR4676896526,Completed,,CID494856,Auto,Varthur,Marathahalli,376,0,4.1,4.6,
07-05-24,Tuesday,7:13:00 PM,19,CNR1615053684,Completed,,CID180831,Mini,KR Puram,Ulsoor,346,13,4.9,4.2,
09-05-24,Thursday,7:43:00 AM,7,CNR7734380067,Completed,,CID853726,Prime SUV,Koramangala,JP Nagar,260,0,3.8,3.9,
30-05-24,Thursday,8:46:00 AM,8,CNR4851775364,Completed,,CID438573,Bike,Jayanagar,Chickpet,213,14,4.9,4.1,
27-05-24,Monday,3:01:00 AM,3,CNR7896256729,Completed,,CID279281,Mini,Banashankari,Kengeri,286,13,4.1,4.9,
10-05-24,Friday,8:26:00 AM,8,CNR7042244136,Cancelled,Driver Cancelled,CID998521,Prime Plus,Marathahalli,Sahakar Nagar,156,25,,,
10-05-24,Friday,7:25:00 AM,7,CNR7908519469,Completed,,CID357963,eBike,Nagarbhavi,KR Puram,757,30,4.2,4.7,
03-05-24,Friday,7:14:00 AM,7,CNR1121889731,Cancelled,Customer Cancelled,CID208336,Prime Sedan,Devanahalli,Mysore Road,390,42,,,
18-05-24,Saturday,9:54:00 PM,21,CNR3193710797,Cancelled,Driver Cancelled,CID467902,Prime Sedan,Padmanabhanagar,Richmond Town,976,27,,,
02-05-24,Thursday,9:19:00 PM,21,CNR9772059065,Cancelled,Driver Cancelled,CID811485,Bike,Shantinagar,Rajajinagar,683,14,,,
02-05-24,Thursday,6:50:00 PM,18,CNR6820098709,Completed,,CID678710,eBike,Sahakar Nagar,Mysore Road,329,0,3.9,3.8,
28-05-24,Tuesday,2:12:00 PM,14,CNR9590135968,Completed,,CID652106,eBike,Yeshwanthpur,Tumkur Road,999,43,3.9,3.8,
14-05-24,Tuesday,7:06:00 AM,7,CNR4053893416,Cancelled,Driver Unavailable,CID708547,Auto,Vijayanagar,Rajarajeshwari Nagar,283,7,,,
03-05-24,Friday,1:22:00 PM,13,CNR5706980210,Completed,,CID228167,eBike,Malleshwaram,Indiranagar,463,15,4.8,3.8,
30-05-24,Thursday,8:45:00 AM,8,CNR8545338624,Completed,,CID691224,Auto,Electronic City,JP Nagar,353,7,4.7,4.8,
03-05-24,Friday,2:16:00 PM,14,CNR6792235623,Cancelled,Driver Unavailable,CID439520,Prime Sedan,Devanahalli,JP Nagar,495,0,,,
28-05-24,Tuesday,9:56:00 AM,9,CNR3347159067,Completed,,CID823164,Auto,Varthur,Kengeri,292,16,3.9,4.6,
17-05-24,Friday,6:28:00 AM,6,CNR2200769825,Cancelled,Customer Cancelled,CID637025,Prime Plus,Mysore Road,Malleshwaram,448,15,,,
29-05-24,Wednesday,11:48:00 AM,11,CNR8037382031,Cancelled,Driver Cancelled,CID440310,Prime SUV,Indiranagar,Hosur Road,103,0,,,
15-05-24,Wednesday,1:30:00 PM,13,CNR8476582596,Completed,,CID687136,Auto,Richmond Town,Electronic City,186,0,3.7,4.5,
16-05-24,Thursday,7:10:00 AM,7,CNR7073850950,Cancelled,Customer Cancelled,CID880026,Auto,Vijayanagar,Langford Town,110,3,,,
04-05-24,Saturday,10:36:00 PM,22,CNR6613464835,Incomplete,,CID489613,Mini,Whitefield,Vijayanagar,173,0,,,
29-05-24,Wednesday,7:53:00 PM,19,CNR7956960667,Completed,,CID407740,Prime Plus,Nagarbhavi,Shivajinagar,512,14,3.6,4.1,
18-05-24,Saturday,4:23:00 AM,4,CNR3469722999,Completed,,CID822937,Prime SUV,Jayanagar,Peenya,2005,0,3.9,4.4,
26-05-24,Sunday,3:43:00 PM,15,CNR9952584604,Completed,,CID184856,Bike,Hosur Road,Hennur,238,18,3.8,4.4,
08-05-24,Wednesday,2:17:00 AM,2,CNR5433575259,Completed,,CID763377,Prime Sedan,Indiranagar,Langford Town,1921,40,4.4,4.9,
08-05-24,Wednesday,1:01:00 PM,13,CNR3797151024,Completed,,CID106150,Mini,KR Puram,Banashankari,296,0,4.3,4.7,
14-05-24,Tuesday,6:11:00 PM,18,CNR1888228418,Completed,,CID913584,eBike,Kadugodi,Varthur,499,14,4.4,4.7,
31-05-24,Friday,4:39:00 PM,16,CNR6094620721,Completed,,CID195370,Prime Plus,JP Nagar,Mysore Road,525,22,3.6,4,
12-05-24,Sunday,7:12:00 AM,7,CNR2029679396,Completed,,CID825106,Prime Plus,Peenya,Frazer Town,308,13,3.5,4.5,
18-05-24,Saturday,12:24:00 AM,0,CNR5108136862,Cancelled,Customer Cancelled,CID869726,Prime SUV,Chickpet,JP Nagar,118,0,,,
03-05-24,Friday,8:39:00 AM,8,CNR9998375791,Cancelled,Customer Cancelled,CID173858,Mini,Hosur Road,Yeshwanthpur,164,33,,,
01-05-24,Wednesday,10:26:00 AM,10,CNR7197746515,Cancelled,Driver Unavailable,CID911238,Mini,Banashankari,HSR Layout,228,0,,,
16-05-24,Thursday,10:23:00 PM,22,CNR3914143185,Cancelled,Driver Unavailable,CID656359,Bike,Kadugodi,Chickpet,326,0,,,
06-05-24,Monday,4:47:00 PM,16,CNR4970390019,Completed,,CID656067,Bike,MG Road,Sahakar Nagar,849,0,3.7,4.7,
14-05-24,Tuesday,4:04:00 PM,16,CNR4643101961,Completed,,CID843965,Prime Sedan,RT Nagar,Basavanagudi,678,32,3.8,4,
28-05-24,Tuesday,7:43:00 AM,7,CNR9462510170,Completed,,CID517686,Prime Plus,Mysore Road,Ulsoor,431,0,4.4,3.9,
29-05-24,Wednesday,7:23:00 AM,7,CNR3791458762,Completed,,CID253766,Prime Sedan,Malleshwaram,Marathahalli,235,13,4.4,3.9,
21-05-24,Tuesday,9:43:00 AM,9,CNR6755458210,Completed,,CID762854,Mini,Magadi Road,Richmond Town,223,3,3.9,4.9,
28-05-24,Tuesday,11:57:00 PM,23,CNR6729349884,Completed,,CID901336,Prime SUV,Bellandur,Kadugodi,445,48,4.8,4.1,
18-05-24,Saturday,6:52:00 PM,18,CNR3435305950,Cancelled,Driver Cancelled,CID780659,Prime Sedan,Hulimavu,Chamarajpet,601,22,,,
09-05-24,Thursday,8:48:00 AM,8,CNR2586365783,Incomplete,,CID105655,eBike,Chamarajpet,Electronic City,198,0,,,
19-05-24,Sunday,10:14:00 AM,10,CNR3475649716,Completed,,CID154151,Prime Sedan,JP Nagar,Hosur Road,358,0,4.1,4.9,
27-05-24,Monday,1:02:00 PM,13,CNR1463816868,Cancelled,Customer Cancelled,CID517719,Prime SUV,HSR Layout,Hulimavu,492,6,,,
20-05-24,Monday,2:39:00 PM,14,CNR1412682969,Incomplete,,CID763740,Prime SUV,Electronic City,Vijayanagar,280,31,,,
02-05-24,Thursday,7:15:00 PM,19,CNR5341551432,Cancelled,Driver Unavailable,CID506435,Mini,Hebbal,Koramangala,233,0,,,
24-05-24,Friday,6:06:00 PM,18,CNR5793610952,Completed,,CID490677,Bike,KR Puram,JP Nagar,984,24,3.5,4.7,
06-05-24,Monday,11:30:00 AM,11,CNR1072231824,Completed,,CID703152,Auto,Ramamurthy Nagar,JP Nagar,100,7,4.5,4,
16-05-24,Thursday,8:14:00 AM,8,CNR1799581315,Completed,,CID493145,Mini,Varthur,Peenya,1899,0,4.2,4.7,
05-05-24,Sunday,10:54:00 PM,22,CNR9707279332,Incomplete,,CID666870,Prime Sedan,Rajarajeshwari Nagar,Hulimavu,833,14,,,
26-05-24,Sunday,11:53:00 PM,23,CNR2270293390,Completed,,CID656262,eBike,Marathahalli,Shivajinagar,435,3,4.1,4.8,
14-05-24,Tuesday,6:04:00 AM,6,CNR3950192876,Cancelled,Customer Cancelled,CID421288,Mini,Yelahanka,Malleshwaram,1703,0,,,
06-05-24,Monday,10:47:00 PM,22,CNR9406709395,Completed,,CID139229,Auto,Ulsoor,Yeshwanthpur,484,5,3.6,4.6,
05-05-24,Sunday,10:23:00 AM,10,CNR8975176661,Completed,,CID173986,Auto,Rajarajeshwari Nagar,Sahakar Nagar,680,7,3.7,4.2,
